answer_id,department,orig_is_multi,E-3,E-2,E-6,E-1,E-7,E-5
a1a4bc84-f03e-11ef-9804-010101010000,내과,0,168,174,35,86,310,16
a1a531b9-f03e-11ef-8045-010101010000,피부과,0,37,1,1,1,1,1
a1a5f4fa-f03e-11ef-9df3-010101010000,내과,0,8,7,1,1,1,1
a1a7548f-f03e-11ef-a107-010101010000,외과,1,281,14,14,35,18,14
a1a865fd-f03e-11ef-82af-010101010000,내과,0,229,100,71,73,73,61
a1a90265-f03e-11ef-9c14-010101010000,내과,1,1,5,15,3,6,22
a1a9505c-f03e-11ef-ba88-010101010000,내과,0,1,1,1,1,1,1
a1a99e7d-f03e-11ef-ba07-010101010000,피부과,1,33,12,8,16,8,8
a1aa61c5-f03e-11ef-836b-010101010000,내과,0,3,9,3,6,2,3
a1ac5db6-f03e-11ef-b357-010101010000,내과,0,197,345,187,250,183,173
a1ad248c-f03e-11ef-b5af-010101010000,내과,0,36,22,5,29,5,5
a1ad72b8-f03e-11ef-a534-010101010000,피부과,0,1,1,1,1,1,1
a1ad72b9-f03e-11ef-ba14-010101010000,피부과,0,60,15,6,19,5,9
a1adc0cf-f03e-11ef-8d4b-010101010000,외과,1,2,14,12,9,12,18
a1aef952-f03e-11ef-bc04-010101010000,외과,1,41,5,49,11,21,95
a1b058e2-f03e-11ef-9bc0-010101010000,내과,0,2,2,1,1,1,1
a1b0a712-f03e-11ef-ba52-010101010000,치과,0,10,1,1,1,1,2
a1b1b86c-f03e-11ef-ad65-010101010000,치과,0,1,1,1,1,1,1
a1b33f1d-f03e-11ef-ab65-010101010000,피부과,0,23,3,6,11,5,7
a1b3b43d-f03e-11ef-b617-010101010000,치과,0,11,3,4,5,10,2
a1b4507e-f03e-11ef-99ff-010101010000,내과,0,5,15,3,23,15,2
a1b4778c-f03e-11ef-8469-010101010000,내과,1,1,4,3,3,5,3
a1b4c5ad-f03e-11ef-808f-010101010000,치과,1,283,2,8,4,12,14
a1b4ecc0-f03e-11ef-93a6-010101010000,외과,0,12,5,15,4,16,10
a1b561ee-f03e-11ef-9927-010101010000,피부과,0,2,1,1,1,1,1
a1b561ef-f03e-11ef-bc84-010101010000,내과,0,18,4,4,5,4,5
a1b6c17c-f03e-11ef-9132-010101010000,치과,1,14,7,13,9,12,10
a1b70f9f-f03e-11ef-95c1-010101010000,내과,0,2,5,1,4,1,1
a1b7f9fc-f03e-11ef-8db1-010101010000,내과,0,6,7,2,4,3,3
a1b84830-f03e-11ef-a989-010101010000,내과,0,1,4,1,1,1,1
a1b86f3f-f03e-11ef-9228-010101010000,내과,0,1,3,1,1,1,2
a1bbcad2-f03e-11ef-8b36-010101010000,외과,0,119,2,1,2,1,1
a1bc6c7d-f03e-11ef-93ca-010101010000,외과,1,60,40,40,28,55,26
a1bd2fc8-f03e-11ef-8303-010101010000,내과,1,2,1,2,1,2,2
a1bd56db-f03e-11ef-b031-010101010000,내과,1,1,16,1,11,1,1
a1bd7de5-f03e-11ef-a28c-010101010000,내과,0,31,2,1,3,1,1
a1bda4f6-f03e-11ef-8add-010101010000,외과,0,6,3,1,2,1,2
a1be1a26-f03e-11ef-a934-010101010000,치과,1,17,2,2,2,2,2
a1bf52ae-f03e-11ef-a53a-010101010000,안과,0,1,1,1,1,1,1
a1bfa0c6-f03e-11ef-99f4-010101010000,안과,0,21,3,5,3,8,4
a1c08b20-f03e-11ef-8ba3-010101010000,내과,0,4,1,1,1,1,1
a1c08b21-f03e-11ef-96d4-010101010000,외과,1,92,37,10,45,34,14
a1c12769-f03e-11ef-be17-010101010000,내과,0,8,22,2,23,4,2
a1c1276a-f03e-11ef-9e9d-010101010000,피부과,0,1,1,1,1,1,1
a1c14e6f-f03e-11ef-ae78-010101010000,내과,0,1,4,1,1,1,1
a1c14e70-f03e-11ef-b7c6-010101010000,내과,0,208,14,159,38,95,170
a1c37155-f03e-11ef-98b2-010101010000,치과,0,17,25,18,41,17,19
a1c3e68a-f03e-11ef-823c-010101010000,내과,0,7,25,17,14,59,13
a1c40d9b-f03e-11ef-aaa2-010101010000,외과,1,7567,1043,1655,2366,1257,789
a1c4d0ea-f03e-11ef-8576-010101010000,내과,0,1,1,1,1,1,1
a1c6ccca-f03e-11ef-8db3-010101010000,내과,0,1,1,1,1,1,1
a1c7b71e-f03e-11ef-8688-010101010000,치과,0,4,1,1,1,1,1
a1c80538-f03e-11ef-be6b-010101010000,치과,0,2,1,1,1,1,1
a1c82c47-f03e-11ef-a927-010101010000,내과,0,98,24,16,23,23,12
a1c8535c-f03e-11ef-bc3b-010101010000,내과,1,3,3,1,3,2,1
a1c8ef94-f03e-11ef-b6fd-010101010000,피부과,0,1,1,1,1,1,1
a1ca0138-f03e-11ef-ad31-010101010000,내과,1,1440,266,847,900,388,814
a1ca0139-f03e-11ef-83af-010101010000,외과,0,11,11,21,19,10,12
a1ca4f5c-f03e-11ef-97a5-010101010000,내과,0,8,11,11,3,7,7
a1caeb99-f03e-11ef-892e-010101010000,피부과,0,4,3,2,3,1,1
a1cb9bdb-f03e-11ef-8e43-010101010000,내과,0,1,1,1,1,1,1
a1cc110d-f03e-11ef-a9e0-010101010000,외과,1,46,56,59,32,44,46
a1ccfb6e-f03e-11ef-b316-010101010000,내과,0,1,1,1,1,1,1
a1ccfb6f-f03e-11ef-a324-010101010000,내과,0,18,22,5,14,1,3
a1cd498c-f03e-11ef-8100-010101010000,내과,0,2,4,3,4,1,3
a1ce0ce0-f03e-11ef-84a5-010101010000,외과,0,19,158,202,92,145,93
a1ce33ed-f03e-11ef-a85f-010101010000,내과,0,1,1,1,1,1,1
a1cf6c70-f03e-11ef-b448-010101010000,내과,0,10,31,111,30,100,92
a1cf9382-f03e-11ef-8964-010101010000,내과,0,13,2,3,1,5,1
a1cfe19d-f03e-11ef-a975-010101010000,내과,0,147,212,61,188,92,62
a1d07ddd-f03e-11ef-a4b9-010101010000,내과,0,1,1,1,1,1,1
a1d1683f-f03e-11ef-8103-010101010000,외과,0,1,1,1,1,1,1
a1d1b65e-f03e-11ef-8813-010101010000,외과,0,4,9,3,11,3,3
a1d2529a-f03e-11ef-8b28-010101010000,피부과,1,2,10,1,6,1,2
a1d279ae-f03e-11ef-8e2f-010101010000,내과,0,1,1,1,1,1,1
a1d2eedb-f03e-11ef-a6e9-010101010000,내과,0,3,2,1,1,4,1
a1d33cfd-f03e-11ef-8746-010101010000,외과,1,51,3,4,4,4,4
a1d4275b-f03e-11ef-8f88-010101010000,내과,0,5,17,4,11,6,5
a1d49c89-f03e-11ef-a3c0-010101010000,피부과,1,1,2,1,2,1,1
a1d49c8a-f03e-11ef-9e93-010101010000,피부과,1,1,1,1,1,1,1
a1d6714a-f03e-11ef-afca-010101010000,내과,0,1,1,1,1,2,1
a1d6e67c-f03e-11ef-adc1-010101010000,내과,0,1,1,1,1,1,1
a1d70d8c-f03e-11ef-9b42-010101010000,피부과,1,1566,179,128,201,158,229
a1d7a9cf-f03e-11ef-a16c-010101010000,내과,0,36,69,12,27,17,10
a1d8460e-f03e-11ef-8bee-010101010000,안과,1,136,33,17,82,4,34
a1d8e286-f03e-11ef-b3d7-010101010000,내과,0,110,289,109,251,74,113
a1d9a5ca-f03e-11ef-812d-010101010000,외과,0,6,3,1,2,1,3
a1daf222-f03e-11ef-8592-010101010000,피부과,0,7,14,11,6,6,14
a1db192b-f03e-11ef-9d4e-010101010000,외과,1,202,7,4,11,4,13
a1dc9fca-f03e-11ef-a7cf-010101010000,외과,1,80,41,113,123,84,216
a1dcc6db-f03e-11ef-9049-010101010000,외과,0,210,76,3,48,4,3
a1dd631d-f03e-11ef-94a5-010101010000,내과,1,1,1,1,1,1,1
a1de9b9c-f03e-11ef-aaef-010101010000,피부과,0,1,2,1,2,1,1
a1df37da-f03e-11ef-b305-010101010000,피부과,0,53,3,1,3,1,4
a1dfad08-f03e-11ef-84bd-010101010000,내과,0,2,1,1,1,1,1
a1e0224a-f03e-11ef-bdd4-010101010000,외과,1,118,18,13,12,22,19
a1e0494c-f03e-11ef-831a-010101010000,피부과,0,1,1,1,1,1,1
a1e0976e-f03e-11ef-8016-010101010000,외과,0,2,1,1,1,1,1
a1e0be7d-f03e-11ef-a8a3-010101010000,외과,0,204,20,59,35,34,37
a1e133b2-f03e-11ef-be40-010101010000,내과,0,2,1,4,1,5,1
a1e1f6f5-f03e-11ef-a232-010101010000,외과,0,1,1,2,1,7,1
a1e26c28-f03e-11ef-ba98-010101010000,외과,1,42,1,1,1,1,2
a1e32f80-f03e-11ef-9ed9-010101010000,피부과,0,10,11,19,10,17,23
a1e35687-f03e-11ef-9e96-010101010000,내과,0,7,3,4,1,6,3
a1e3f2cd-f03e-11ef-962d-010101010000,피부과,0,36,20,11,17,10,19
a1e57972-f03e-11ef-bee9-010101010000,내과,0,1,1,1,1,1,1
a1e5c786-f03e-11ef-8929-010101010000,피부과,0,3,9,3,10,3,3
a1e5ee9c-f03e-11ef-8fd2-010101010000,외과,0,1,1,1,1,1,1
a1e7000c-f03e-11ef-8571-010101010000,내과,0,1,13,7,14,8,9
a1e79c48-f03e-11ef-9754-010101010000,피부과,1,1,1,2,1,1,2
a1e7c37f-f03e-11ef-9698-010101010000,외과,1,20,8,46,19,53,31
a1e8add8-f03e-11ef-a1be-010101010000,내과,1,1,1,2,1,1,1
a1e92308-f03e-11ef-bc9b-010101010000,피부과,0,18,7,3,4,5,5
a1e9e65c-f03e-11ef-a69d-010101010000,내과,1,3,1,1,1,1,1
a1e9e65e-f03e-11ef-bf66-010101010000,내과,0,2,1,1,1,1,1
a1ea38e1-f03e-11ef-a115-010101010000,내과,0,693,582,431,687,243,649
a1eaae05-f03e-11ef-b6a5-010101010000,안과,0,1,1,1,1,1,1
a1eaae06-f03e-11ef-8e61-010101010000,치과,1,1,7,1,10,1,1
a1eb233e-f03e-11ef-86d4-010101010000,외과,0,1,1,1,1,1,1
a1eb9868-f03e-11ef-80bc-010101010000,내과,0,329,3,3,3,3,2
a1ecd0ef-f03e-11ef-8fd0-010101010000,외과,0,2,1,1,1,1,1
a1ed6d1e-f03e-11ef-ad17-010101010000,안과,0,6,1,1,1,1,1
a1ef1ad0-f03e-11ef-81e7-010101010000,내과,0,87,6,1,3,1,1
a1ef68ef-f03e-11ef-b7fa-010101010000,내과,0,640,947,408,1313,352,387
a1f0052b-f03e-11ef-9406-010101010000,내과,0,1,1,1,1,1,1
a1f27627-f03e-11ef-af8b-010101010000,내과,0,278,50,11,46,1,9
a1f29d42-f03e-11ef-be56-010101010000,피부과,1,13,3,3,2,3,3
a1f3398a-f03e-11ef-82af-010101010000,내과,0,17,1,1,1,1,1
a1f36098-f03e-11ef-9d35-010101010000,외과,1,30,170,162,180,97,103
a1f387b3-f03e-11ef-a7ac-010101010000,내과,0,2,12,6,10,17,5
a1f3d5c7-f03e-11ef-be06-010101010000,내과,0,9,6,3,2,3,3
a1f49919-f03e-11ef-ac3b-010101010000,내과,0,2,1,2,1,2,3
a1f5d18e-f03e-11ef-81a8-010101010000,외과,1,1,1,2,1,3,6
a1f61fb6-f03e-11ef-8d26-010101010000,외과,0,12,13,44,13,41,33
a1f7a67b-f03e-11ef-9063-010101010000,안과,1,4,1,1,1,1,1
a1f842c1-f03e-11ef-abe5-010101010000,내과,0,1,1,1,1,1,1
a1f92d1c-f03e-11ef-ac60-010101010000,내과,0,372,894,234,544,259,311
a1fb2db9-f03e-11ef-b39f-010101010000,내과,1,4,6,2,6,2,2
a1fb54cb-f03e-11ef-ad85-010101010000,내과,0,399,179,225,61,690,134
a1fc3f29-f03e-11ef-a21e-010101010000,내과,0,431,354,352,210,738,367
a1fc663c-f03e-11ef-a0c6-010101010000,내과,0,20,7,2,3,2,2
a1fc8d4f-f03e-11ef-a596-010101010000,내과,0,1,1,1,1,1,1
a1fcdb64-f03e-11ef-960e-010101010000,내과,0,1,11,4,8,1,2
a1fd027f-f03e-11ef-8168-010101010000,내과,0,31,15,7,6,10,5
a1fd9eb9-f03e-11ef-a704-010101010000,내과,0,324,2368,1069,1921,3147,950
a1fe3afc-f03e-11ef-b8f3-010101010000,외과,0,615,1,1,1,5,1
a1fe891a-f03e-11ef-bb9f-010101010000,내과,0,1,1,1,1,1,1
a1ff255c-f03e-11ef-bb8e-010101010000,외과,0,169,87,39,115,28,54
a1ff737b-f03e-11ef-9735-010101010000,피부과,1,5,1,1,1,1,1
a2000fba-f03e-11ef-bb79-010101010000,피부과,0,3,1,1,1,1,1
a20036ca-f03e-11ef-a33c-010101010000,외과,0,4110,2132,300,2273,286,244
a200d307-f03e-11ef-b346-010101010000,외과,0,6,16,37,15,28,26
a2012130-f03e-11ef-8253-010101010000,내과,1,4,1,2,2,2,2
a2019658-f03e-11ef-9478-010101010000,내과,0,28,6,5,8,3,8
a201e47a-f03e-11ef-8d78-010101010000,외과,1,371,59,260,300,262,668
a20280be-f03e-11ef-9527-010101010000,내과,0,9,54,45,29,51,27
a2042e6c-f03e-11ef-954d-010101010000,내과,0,19,66,84,63,92,67
a2047c8e-f03e-11ef-94f0-010101010000,내과,1,2634,215,74,313,50,129
a204a399-f03e-11ef-9329-010101010000,내과,0,7,3,21,8,24,10
a204f1bd-f03e-11ef-b5c8-010101010000,치과,1,2,1,1,1,1,3
a2062a3d-f03e-11ef-85dc-010101010000,피부과,0,2,1,1,1,1,1
a2067884-f03e-11ef-a360-010101010000,외과,0,14,1,1,1,1,1
a2084d43-f03e-11ef-a1b4-010101010000,외과,0,50,30,17,30,33,18
a20999a8-f03e-11ef-a695-010101010000,내과,0,53,4,1,2,1,1
a209e7d1-f03e-11ef-925e-010101010000,피부과,0,30,4,6,20,6,7
a20a0edd-f03e-11ef-a213-010101010000,피부과,0,1,2,2,2,4,2
a20a8409-f03e-11ef-974d-010101010000,피부과,0,2,7,4,2,3,4
a20b2055-f03e-11ef-914d-010101010000,내과,0,2,1,2,1,2,2
a20b475c-f03e-11ef-ac20-010101010000,안과,0,1,4,1,2,1,1
a20b6e70-f03e-11ef-9753-010101010000,치과,0,5,13,32,12,15,15
a20c7fd9-f03e-11ef-a9f4-010101010000,치과,0,2,1,1,1,2,1
a20ca6ec-f03e-11ef-af09-010101010000,내과,0,1,1,1,1,1,1
a20d432b-f03e-11ef-909f-010101010000,외과,0,32,42,24,44,13,23
a20d6a3d-f03e-11ef-ae11-010101010000,내과,1,4,7,59,13,34,77
a20f6609-f03e-11ef-98ac-010101010000,내과,0,3,1,4,1,7,1
a20fdb40-f03e-11ef-a264-010101010000,피부과,0,365,35,13,37,14,23
a2100249-f03e-11ef-a6c0-010101010000,내과,0,2,6,1,1,1,1
a210c59a-f03e-11ef-99f5-010101010000,내과,1,1,5,1,3,3,2
a210ecad-f03e-11ef-b13c-010101010000,치과,1,1,1,1,1,1,1
a21113c3-f03e-11ef-ba60-010101010000,내과,0,1,1,1,1,1,1
a211affc-f03e-11ef-9d36-010101010000,외과,0,110,68,10,48,17,10
a2129a5a-f03e-11ef-ba9d-010101010000,내과,0,15,2,3,19,2,5
a2129a5b-f03e-11ef-9f1f-010101010000,내과,0,80,67,39,46,12,60
a212c16c-f03e-11ef-b8da-010101010000,외과,1,1,1,1,1,1,1
a214bd3b-f03e-11ef-a9c4-010101010000,치과,0,1,1,1,1,1,1
a2150b62-f03e-11ef-a1c7-010101010000,외과,0,48,1,1,1,1,1
a217074b-f03e-11ef-969e-010101010000,피부과,0,9,6,1,3,1,1
a2172e5e-f03e-11ef-a7db-010101010000,내과,1,4488,75,125,165,83,162
a2175571-f03e-11ef-b76e-010101010000,외과,0,94,84,202,108,229,178
a217b740-f03e-11ef-b938-010101010000,외과,0,1,1,1,1,1,1
a218058d-f03e-11ef-8ce0-010101010000,내과,1,2,5,7,4,9,8
a218a1cf-f03e-11ef-be2d-010101010000,내과,0,1,1,1,1,1,1
a2196548-f03e-11ef-a3f8-010101010000,치과,0,2,1,1,1,1,1
a219b33e-f03e-11ef-b709-010101010000,피부과,0,1,2,1,1,1,1
a21a9db3-f03e-11ef-910e-010101010000,내과,0,3,1,1,1,1,1
a21cc077-f03e-11ef-b17f-010101010000,외과,1,1,1,1,1,1,1
a21d5cb7-f03e-11ef-857a-010101010000,피부과,1,23,5,1,6,1,1
a21e2007-f03e-11ef-8dec-010101010000,내과,0,1,1,1,1,1,1
a21fa6a8-f03e-11ef-b42a-010101010000,외과,0,1,1,1,1,1,1
a2201bd9-f03e-11ef-ad70-010101010000,내과,0,1,1,1,1,1,1
a220910c-f03e-11ef-b5c3-010101010000,피부과,1,3,1,1,1,1,1
a221a284-f03e-11ef-a10a-010101010000,외과,0,34,10,30,5,31,13
a2228cd8-f03e-11ef-b208-010101010000,내과,1,90,13,9,22,7,12
a223502a-f03e-11ef-a354-010101010000,외과,0,75,23,27,21,40,39
a223c559-f03e-11ef-9e85-010101010000,외과,0,12,6,4,5,5,5
a22413a9-f03e-11ef-aa25-010101010000,내과,0,49,21,5,22,10,5
a22488ab-f03e-11ef-9f89-010101010000,외과,1,6,14,4,6,3,3
a224d6ed-f03e-11ef-b37c-010101010000,안과,0,4,3,3,3,4,19
a224fdfd-f03e-11ef-98a6-010101010000,내과,1,5,4,1,4,1,1
a2257325-f03e-11ef-8f6e-010101010000,피부과,0,1,3,1,3,1,1
a2268497-f03e-11ef-8f20-010101010000,외과,0,1,3,1,1,1,1
a226aba9-f03e-11ef-9a00-010101010000,내과,1,2,5,2,4,2,2
a22799f9-f03e-11ef-a357-010101010000,내과,1,36,1,2,2,1,2
a2280f29-f03e-11ef-8d7c-010101010000,피부과,0,4,4,2,1,1,2
a229bcd7-f03e-11ef-95f6-010101010000,피부과,0,9,52,33,73,28,64
a229e409-f03e-11ef-b755-010101010000,내과,1,75,1,1,1,1,2
a22a5917-f03e-11ef-b9bf-010101010000,내과,0,1,2,2,1,2,2
a22b0b84-f03e-11ef-bc5b-010101010000,외과,0,4,5,6,8,6,13
a22b805d-f03e-11ef-b8fb-010101010000,외과,0,81,6,3,1,3,5
a22c1ca9-f03e-11ef-b23a-010101010000,내과,0,1,1,1,1,1,1
a22c91dd-f03e-11ef-8363-010101010000,내과,0,18,20,11,9,9,11
a22d0714-f03e-11ef-b22b-010101010000,내과,0,9,105,15,134,11,18
a22edbcf-f03e-11ef-b4c5-010101010000,내과,0,4,1,1,1,1,1
a22f29f1-f03e-11ef-98eb-010101010000,치과,0,2,1,5,3,4,6
a230146d-f03e-11ef-9474-010101010000,내과,0,737,34,10,22,3,14
a230625f-f03e-11ef-b0c7-010101010000,피부과,0,18,11,1,7,1,2
a230b086-f03e-11ef-a895-010101010000,내과,0,2,159,119,125,90,92
a230b087-f03e-11ef-9a88-010101010000,내과,1,178,128,189,186,150,224
a2325e37-f03e-11ef-a402-010101010000,내과,0,1,1,1,1,1,1
a233bdc6-f03e-11ef-bcd9-010101010000,안과,1,50,19,4,14,6,8
a233e4cf-f03e-11ef-90af-010101010000,내과,1,5,1,1,1,1,1
a2340c08-f03e-11ef-a367-010101010000,내과,0,1,1,1,1,1,1
a234cf5c-f03e-11ef-b418-010101010000,외과,0,1,1,1,1,1,1
a235b9b6-f03e-11ef-b859-010101010000,피부과,1,5,3,1,1,1,1
a235e0c4-f03e-11ef-907c-010101010000,피부과,0,1,1,1,1,1,1
a23669ca-f03e-11ef-b928-010101010000,내과,1,5,3,4,5,3,6
a236df02-f03e-11ef-b24f-010101010000,안과,0,3,1,1,1,1,1
a237a251-f03e-11ef-be09-010101010000,외과,1,53,7,9,8,7,12
a239c52b-f03e-11ef-bf1a-010101010000,외과,0,1,1,1,2,1,1
a23bc100-f03e-11ef-8df5-010101010000,안과,0,17,115,18,87,12,24
a23c5d3a-f03e-11ef-a80f-010101010000,외과,0,18,82,82,98,80,65
a23c5d3b-f03e-11ef-b403-010101010000,안과,1,83,76,67,81,76,94
a23cd269-f03e-11ef-a010-010101010000,내과,0,17,9,5,4,9,7
a23d6ea4-f03e-11ef-aa5c-010101010000,외과,1,383,138,154,144,141,120
a23dbcc6-f03e-11ef-ae51-010101010000,피부과,0,1,1,1,1,1,1
a23e0ae3-f03e-11ef-a0ae-010101010000,피부과,1,1,1,1,1,1,1
a23e320a-f03e-11ef-a586-010101010000,피부과,0,3,1,1,1,1,1
a23ef54d-f03e-11ef-9a6d-010101010000,내과,1,10,6,1,2,2,1
a23f1c53-f03e-11ef-85e7-010101010000,외과,0,850,9,79,31,99,99
a23f1c54-f03e-11ef-b632-010101010000,치과,1,1,2,1,1,11,1
a24006b3-f03e-11ef-bf23-010101010000,피부과,0,91,9,4,7,6,3
a2402dcf-f03e-11ef-83a4-010101010000,내과,1,1,1,1,1,1,1
a240a301-f03e-11ef-8ffc-010101010000,피부과,0,1,1,1,1,1,1
a241664f-f03e-11ef-aaa7-010101010000,내과,1,47,146,141,159,82,154
a2418d61-f03e-11ef-b902-010101010000,안과,0,1,1,1,2,1,1
a242028d-f03e-11ef-813e-010101010000,내과,1,1,1,1,1,4,1
a243895d-f03e-11ef-9d0d-010101010000,내과,0,10,7,24,13,70,9
a2450ffd-f03e-11ef-82dc-010101010000,피부과,1,116,1,2,2,1,10
a2458541-f03e-11ef-a55c-010101010000,피부과,1,4,1,2,1,2,2
a2458542-f03e-11ef-9bc9-010101010000,내과,1,6,2,1,2,2,1
a246598b-f03e-11ef-a365-010101010000,내과,0,75,215,110,145,94,62
a2471cd6-f03e-11ef-9705-010101010000,외과,0,23,2,1,2,1,1
a2476af2-f03e-11ef-bb02-010101010000,내과,1,46,171,403,164,636,324
a2487c75-f03e-11ef-93d2-010101010000,내과,1,11,2,1,2,3,2
a2487c76-f03e-11ef-80a6-010101010000,내과,0,1,1,1,1,1,1
a2493fb6-f03e-11ef-9629-010101010000,외과,1,151,7,17,15,21,26
a249b4e6-f03e-11ef-b1e5-010101010000,피부과,1,2,2,1,1,1,1
a24a512c-f03e-11ef-9bd6-010101010000,외과,0,1,6,4,1,14,4
a24a512d-f03e-11ef-b05f-010101010000,피부과,0,2,1,1,1,3,1
a24b3b90-f03e-11ef-974a-010101010000,외과,1,1,2,1,2,1,1
a24bfeef-f03e-11ef-8b4a-010101010000,피부과,0,61,30,30,7,101,9
a24c740a-f03e-11ef-b555-010101010000,내과,0,16,2,1,2,1,1
a24ce939-f03e-11ef-b5d5-010101010000,외과,0,2,1,1,1,1,1
a24d1049-f03e-11ef-85e8-010101010000,내과,0,210,95,43,89,80,46
a24ebdfa-f03e-11ef-a3e8-010101010000,외과,1,1,1,1,1,1,1
a24fb52f-f03e-11ef-82f1-010101010000,안과,0,2,1,1,1,1,1
a24fdc3e-f03e-11ef-a53f-010101010000,내과,1,81,1,1,1,1,1
a250034f-f03e-11ef-acdb-010101010000,내과,0,4,10,1,2,1,2
a250edb4-f03e-11ef-b88b-010101010000,안과,1,41,9,3,9,5,10
a25189f0-f03e-11ef-a62d-010101010000,내과,1,83,21,18,24,33,27
a252744e-f03e-11ef-aa4b-010101010000,내과,0,1,12,1,6,1,1
a2529b81-f03e-11ef-b819-010101010000,내과,0,7,20,4,31,2,5
a252e99e-f03e-11ef-ae79-010101010000,외과,0,2232,28,8,7,13,4
a254d205-f03e-11ef-87f3-010101010000,내과,1,3,3,2,3,2,3
a2556e6e-f03e-11ef-ac65-010101010000,치과,0,1,1,1,1,1,1
a2556e6f-f03e-11ef-9312-010101010000,외과,1,132,5,5,4,5,5
a2560aac-f03e-11ef-95c0-010101010000,치과,0,1,1,4,3,3,2
a25631c5-f03e-11ef-9dbf-010101010000,피부과,1,2342,7,9,3,19,13
a2567fdb-f03e-11ef-8bde-010101010000,내과,1,2400,42,142,80,179,158
a2571c18-f03e-11ef-ad63-010101010000,내과,0,80,126,62,59,42,40
a257914b-f03e-11ef-a233-010101010000,피부과,0,2,5,1,7,1,1
a258067c-f03e-11ef-ba0f-010101010000,안과,1,20,7,3,3,4,6
a25a0249-f03e-11ef-8286-010101010000,외과,0,1,1,1,1,1,1
a25a9e89-f03e-11ef-9c4a-010101010000,내과,0,349,697,68,750,172,124
a25b13ba-f03e-11ef-b5cd-010101010000,내과,1,289,264,177,305,201,240
a25b61db-f03e-11ef-92c3-010101010000,내과,0,1,1,1,1,1,2
a25bd70b-f03e-11ef-8e59-010101010000,내과,0,21,16,3,11,3,4
a25bfe1b-f03e-11ef-830e-010101010000,피부과,1,14,7,17,5,16,13
a25bfe1c-f03e-11ef-8108-010101010000,외과,0,4,1,1,1,2,2
a25d0f8e-f03e-11ef-b5df-010101010000,외과,0,1,1,1,1,1,1
a25e6f19-f03e-11ef-ac91-010101010000,내과,1,228,115,115,146,141,131
a260e01a-f03e-11ef-84bb-010101010000,내과,0,1,30,6,9,4,9
a2612e3d-f03e-11ef-ba46-010101010000,치과,0,40,11,170,42,166,168
a26218bd-f03e-11ef-9007-010101010000,외과,1,51,4,24,40,34,14
a2628df2-f03e-11ef-93cc-010101010000,내과,0,19,64,3,45,2,3
a262b4fd-f03e-11ef-b11b-010101010000,내과,0,11,1,1,1,1,1
a263031d-f03e-11ef-831c-010101010000,내과,0,1,2,3,3,2,3
a2644f6c-f03e-11ef-a925-010101010000,외과,0,72,12,3,13,3,6
a26587e9-f03e-11ef-a64e-010101010000,내과,0,23,169,28,52,25,28
a2662429-f03e-11ef-a20c-010101010000,내과,0,1,1,1,1,1,2
a2669959-f03e-11ef-9e12-010101010000,치과,0,6,8,2,4,2,1
a2670e93-f03e-11ef-8d1d-010101010000,피부과,0,28,3,1,3,1,1
a2681ffa-f03e-11ef-a165-010101010000,외과,0,2,4,1,1,1,1
a269316b-f03e-11ef-96c1-010101010000,내과,0,21,184,203,337,175,282
a269a69c-f03e-11ef-a9ae-010101010000,외과,0,1,1,1,1,1,1
a26a69eb-f03e-11ef-97e4-010101010000,외과,1,16,7,10,6,6,11
a26c3eb4-f03e-11ef-9b09-010101010000,내과,1,2,2,2,2,2,2
a26c65bc-f03e-11ef-96c6-010101010000,내과,0,1398,213,248,667,89,417
a26d501e-f03e-11ef-b4d1-010101010000,외과,0,13,12,1,8,1,2
a26dec5f-f03e-11ef-8da3-010101010000,내과,0,6,11,2,8,1,4
a26e136e-f03e-11ef-8538-010101010000,피부과,0,2,1,1,1,1,1
a26e136f-f03e-11ef-9d7d-010101010000,외과,1,3,3,4,1,9,6
a26fe82a-f03e-11ef-9e8c-010101010000,외과,0,1,3,2,2,1,2
a2716ef5-f03e-11ef-a48b-010101010000,내과,1,23,5,4,8,10,7
a271bd15-f03e-11ef-8633-010101010000,피부과,1,3,1,8,8,33,3
a271e425-f03e-11ef-9be1-010101010000,안과,0,1,1,1,1,1,1
a272f596-f03e-11ef-af94-010101010000,외과,1,5,1,1,2,1,1
a274de31-f03e-11ef-8e97-010101010000,내과,1,4,1,1,2,1,1
a277010d-f03e-11ef-950d-010101010000,외과,0,4,2,1,2,2,2
a27a0e56-f03e-11ef-8828-010101010000,외과,0,3,1,1,1,1,1
a27a0e57-f03e-11ef-ba0b-010101010000,외과,0,62,126,25,90,20,17
a27a356a-f03e-11ef-838c-010101010000,외과,0,1,1,1,1,1,1
a27a8382-f03e-11ef-84f0-010101010000,내과,1,4,2,5,3,5,10
a27ad19f-f03e-11ef-b3c0-010101010000,내과,0,45,13,21,15,37,12
a27af8b2-f03e-11ef-83b4-010101010000,내과,1,6,1,1,2,1,1
a27b46f0-f03e-11ef-a88e-010101010000,내과,1,20,5,3,4,3,3
a27b46f1-f03e-11ef-948c-010101010000,내과,0,1,1,1,1,1,1
a27bbc04-f03e-11ef-9925-010101010000,안과,0,4,1,1,1,1,1
a27c3138-f03e-11ef-9d2b-010101010000,외과,1,56,84,53,70,46,93
a27ccd6e-f03e-11ef-9791-010101010000,내과,1,17,1,1,1,1,1
a27fdab0-f03e-11ef-b8ba-010101010000,내과,1,5,13,35,10,92,11
