answer_id,department,orig_is_multi,arctic-base @ 1024d,arctic-base @ 768d,arctic-base @ 512d,arctic-base @ 256d
a1e7000c-f03e-11ef-8571-010101010000,내과,0,8,8,8,10
a1e79c48-f03e-11ef-9754-010101010000,피부과,1,1,1,1,1
a1e7c37f-f03e-11ef-9698-010101010000,외과,1,53,57,44,36
a1e8add8-f03e-11ef-a1be-010101010000,내과,1,1,1,2,2
a1e92308-f03e-11ef-bc9b-010101010000,피부과,0,5,5,6,8
a1e9e65c-f03e-11ef-a69d-010101010000,내과,1,1,1,1,1
a1e9e65e-f03e-11ef-bf66-010101010000,내과,0,1,1,1,1
a1ea38e1-f03e-11ef-a115-010101010000,내과,0,242,263,290,325
a1eaae05-f03e-11ef-b6a5-010101010000,안과,0,1,1,1,1
a1eaae06-f03e-11ef-8e61-010101010000,치과,1,1,1,1,1
a1eb233e-f03e-11ef-86d4-010101010000,외과,0,1,1,1,1
a1eb9868-f03e-11ef-80bc-010101010000,내과,0,3,3,3,4
a1ecd0ef-f03e-11ef-8fd0-010101010000,외과,0,1,1,1,1
a1ed6d1e-f03e-11ef-ad17-010101010000,안과,0,1,1,1,1
a1ef1ad0-f03e-11ef-81e7-010101010000,내과,0,1,1,1,1
a1ef68ef-f03e-11ef-b7fa-010101010000,내과,0,352,359,384,366
a1f0052b-f03e-11ef-9406-010101010000,내과,0,1,1,1,1
a1f27627-f03e-11ef-af8b-010101010000,내과,0,1,2,5,5
a1f29d42-f03e-11ef-be56-010101010000,피부과,1,3,3,3,3
a1f3398a-f03e-11ef-82af-010101010000,내과,0,1,1,1,1
a1f36098-f03e-11ef-9d35-010101010000,외과,1,97,96,105,134
a1f387b3-f03e-11ef-a7ac-010101010000,내과,0,17,21,25,31
a1f3d5c7-f03e-11ef-be06-010101010000,내과,0,3,3,3,4
a1f49919-f03e-11ef-ac3b-010101010000,내과,0,2,2,2,2
a1f5d18e-f03e-11ef-81a8-010101010000,외과,1,3,3,3,3
a1f61fb6-f03e-11ef-8d26-010101010000,외과,0,41,49,54,56
a1f7a67b-f03e-11ef-9063-010101010000,안과,1,1,1,1,1
a1f842c1-f03e-11ef-abe5-010101010000,내과,0,1,1,2,1
a1f92d1c-f03e-11ef-ac60-010101010000,내과,0,258,202,189,233
a1fb2db9-f03e-11ef-b39f-010101010000,내과,1,2,2,2,4
a1fb54cb-f03e-11ef-ad85-010101010000,내과,0,691,774,1024,1044
a1fc3f29-f03e-11ef-a21e-010101010000,내과,0,738,680,756,1603
a1fc663c-f03e-11ef-a0c6-010101010000,내과,0,2,2,2,2
a1fc8d4f-f03e-11ef-a596-010101010000,내과,0,1,1,1,1
a1fcdb64-f03e-11ef-960e-010101010000,내과,0,1,1,1,1
a1fd027f-f03e-11ef-8168-010101010000,내과,0,10,12,12,17
a1fd9eb9-f03e-11ef-a704-010101010000,내과,0,3148,3721,3463,4599
a1fe3afc-f03e-11ef-b8f3-010101010000,외과,0,5,10,11,7
a1fe891a-f03e-11ef-bb9f-010101010000,내과,0,1,1,1,1
a1ff255c-f03e-11ef-bb8e-010101010000,외과,0,28,34,37,40
a1ff737b-f03e-11ef-9735-010101010000,피부과,1,1,1,1,1
a2000fba-f03e-11ef-bb79-010101010000,피부과,0,1,1,1,1
a20036ca-f03e-11ef-a33c-010101010000,외과,0,287,217,265,295
a200d307-f03e-11ef-b346-010101010000,외과,0,28,35,35,51
a2012130-f03e-11ef-8253-010101010000,내과,1,2,3,3,3
a2019658-f03e-11ef-9478-010101010000,내과,0,3,3,2,3
a201e47a-f03e-11ef-8d78-010101010000,외과,1,262,239,274,284
a20280be-f03e-11ef-9527-010101010000,내과,0,51,54,56,58
a2042e6c-f03e-11ef-954d-010101010000,내과,0,91,91,80,53
a2047c8e-f03e-11ef-94f0-010101010000,내과,1,50,55,54,59
a204a399-f03e-11ef-9329-010101010000,내과,0,24,24,15,29
a204f1bd-f03e-11ef-b5c8-010101010000,치과,1,1,1,1,1
a2062a3d-f03e-11ef-85dc-010101010000,피부과,0,1,1,1,1
a2067884-f03e-11ef-a360-010101010000,외과,0,1,1,1,1
a2084d43-f03e-11ef-a1b4-010101010000,외과,0,33,39,31,47
a20999a8-f03e-11ef-a695-010101010000,내과,0,1,1,1,1
a209e7d1-f03e-11ef-925e-010101010000,피부과,0,6,6,7,6
a20a0edd-f03e-11ef-a213-010101010000,피부과,0,4,5,6,8
a20a8409-f03e-11ef-974d-010101010000,피부과,0,3,3,4,2
a20b2055-f03e-11ef-914d-010101010000,내과,0,2,5,3,7
a20b475c-f03e-11ef-ac20-010101010000,안과,0,1,1,1,1
a20b6e70-f03e-11ef-9753-010101010000,치과,0,15,17,12,13
a20c7fd9-f03e-11ef-a9f4-010101010000,치과,0,2,2,2,2
a20ca6ec-f03e-11ef-af09-010101010000,내과,0,1,1,1,1
a20d432b-f03e-11ef-909f-010101010000,외과,0,14,17,16,25
a20d6a3d-f03e-11ef-ae11-010101010000,내과,1,34,34,33,46
a20f6609-f03e-11ef-98ac-010101010000,내과,0,7,7,7,8
a20fdb40-f03e-11ef-a264-010101010000,피부과,0,14,11,7,16
a2100249-f03e-11ef-a6c0-010101010000,내과,0,1,1,1,1
a210c59a-f03e-11ef-99f5-010101010000,내과,1,3,3,3,3
a210ecad-f03e-11ef-b13c-010101010000,치과,1,1,1,1,1
a21113c3-f03e-11ef-ba60-010101010000,내과,0,1,1,1,1
a211affc-f03e-11ef-9d36-010101010000,외과,0,17,16,14,17
a2129a5a-f03e-11ef-ba9d-010101010000,내과,0,2,2,2,2
a2129a5b-f03e-11ef-9f1f-010101010000,내과,0,12,9,11,15
a212c16c-f03e-11ef-b8da-010101010000,외과,1,1,1,1,1
a214bd3b-f03e-11ef-a9c4-010101010000,치과,0,1,1,1,1
a2150b62-f03e-11ef-a1c7-010101010000,외과,0,1,1,1,1
a217074b-f03e-11ef-969e-010101010000,피부과,0,1,1,1,1
a2172e5e-f03e-11ef-a7db-010101010000,내과,1,83,82,83,79
a2175571-f03e-11ef-b76e-010101010000,외과,0,229,212,215,204
a217b740-f03e-11ef-b938-010101010000,외과,0,1,1,1,1
a218058d-f03e-11ef-8ce0-010101010000,내과,1,9,8,8,8
a218a1cf-f03e-11ef-be2d-010101010000,내과,0,1,1,1,1
a2196548-f03e-11ef-a3f8-010101010000,치과,0,1,1,1,1
a219b33e-f03e-11ef-b709-010101010000,피부과,0,1,1,1,1
a21a9db3-f03e-11ef-910e-010101010000,내과,0,1,1,1,1
a21cc077-f03e-11ef-b17f-010101010000,외과,1,1,1,1,1
a21d5cb7-f03e-11ef-857a-010101010000,피부과,1,1,1,1,1
a21e2007-f03e-11ef-8dec-010101010000,내과,0,1,1,1,1
a21fa6a8-f03e-11ef-b42a-010101010000,외과,0,1,1,1,1
a2201bd9-f03e-11ef-ad70-010101010000,내과,0,1,1,1,1
a220910c-f03e-11ef-b5c3-010101010000,피부과,1,1,1,1,1
a221a284-f03e-11ef-a10a-010101010000,외과,0,31,38,32,51
a2228cd8-f03e-11ef-b208-010101010000,내과,1,7,7,7,7
a223502a-f03e-11ef-a354-010101010000,외과,0,40,52,53,61
a223c559-f03e-11ef-9e85-010101010000,외과,0,5,8,10,9
a22413a9-f03e-11ef-aa25-010101010000,내과,0,10,10,10,10
a22488ab-f03e-11ef-9f89-010101010000,외과,1,3,3,3,5
a224d6ed-f03e-11ef-b37c-010101010000,안과,0,4,4,3,9
a224fdfd-f03e-11ef-98a6-010101010000,내과,1,1,1,1,1
a2257325-f03e-11ef-8f6e-010101010000,피부과,0,1,1,1,1
a2268497-f03e-11ef-8f20-010101010000,외과,0,1,1,1,1
a226aba9-f03e-11ef-9a00-010101010000,내과,1,2,2,2,2
a22799f9-f03e-11ef-a357-010101010000,내과,1,1,2,2,2
a2280f29-f03e-11ef-8d7c-010101010000,피부과,0,1,1,1,1
a229bcd7-f03e-11ef-95f6-010101010000,피부과,0,28,31,31,33
a229e409-f03e-11ef-b755-010101010000,내과,1,1,1,1,1
a22a5917-f03e-11ef-b9bf-010101010000,내과,0,2,3,3,3
a22b0b84-f03e-11ef-bc5b-010101010000,외과,0,6,4,6,8
a22b805d-f03e-11ef-b8fb-010101010000,외과,0,3,2,6,5
a22c1ca9-f03e-11ef-b23a-010101010000,내과,0,1,1,1,1
a22c91dd-f03e-11ef-8363-010101010000,내과,0,9,8,11,10
a22d0714-f03e-11ef-b22b-010101010000,내과,0,11,11,11,11
a22edbcf-f03e-11ef-b4c5-010101010000,내과,0,1,2,2,3
a22f29f1-f03e-11ef-98eb-010101010000,치과,0,4,2,4,4
a230146d-f03e-11ef-9474-010101010000,내과,0,3,3,3,3
a230625f-f03e-11ef-b0c7-010101010000,피부과,0,1,1,1,1
a230b086-f03e-11ef-a895-010101010000,내과,0,91,138,117,148
a230b087-f03e-11ef-9a88-010101010000,내과,1,151,158,157,135
a2325e37-f03e-11ef-a402-010101010000,내과,0,1,1,1,1
a233bdc6-f03e-11ef-bcd9-010101010000,안과,1,5,6,6,6
a233e4cf-f03e-11ef-90af-010101010000,내과,1,1,1,1,1
a2340c08-f03e-11ef-a367-010101010000,내과,0,1,1,1,1
a234cf5c-f03e-11ef-b418-010101010000,외과,0,1,1,1,1
a235b9b6-f03e-11ef-b859-010101010000,피부과,1,1,1,1,1
a235e0c4-f03e-11ef-907c-010101010000,피부과,0,1,1,1,1
a23669ca-f03e-11ef-b928-010101010000,내과,1,3,3,3,3
a236df02-f03e-11ef-b24f-010101010000,안과,0,1,1,1,1
a237a251-f03e-11ef-be09-010101010000,외과,1,7,6,5,7
a239c52b-f03e-11ef-bf1a-010101010000,외과,0,1,1,1,1
a23bc100-f03e-11ef-8df5-010101010000,안과,0,12,11,11,12
a23c5d3a-f03e-11ef-a80f-010101010000,외과,0,80,78,73,77
a23c5d3b-f03e-11ef-b403-010101010000,안과,1,77,91,129,146
a23cd269-f03e-11ef-a010-010101010000,내과,0,9,11,10,11
a23d6ea4-f03e-11ef-aa5c-010101010000,외과,1,141,129,144,124
a23dbcc6-f03e-11ef-ae51-010101010000,피부과,0,1,1,1,1
a23e0ae3-f03e-11ef-a0ae-010101010000,피부과,1,1,1,1,1
a23e320a-f03e-11ef-a586-010101010000,피부과,0,1,1,1,1
a23ef54d-f03e-11ef-9a6d-010101010000,내과,1,2,2,2,2
a23f1c53-f03e-11ef-85e7-010101010000,외과,0,99,89,111,130
a23f1c54-f03e-11ef-b632-010101010000,치과,1,11,11,11,10
a24006b3-f03e-11ef-bf23-010101010000,피부과,0,6,6,5,5
a2402dcf-f03e-11ef-83a4-010101010000,내과,1,1,1,1,1
a240a301-f03e-11ef-8ffc-010101010000,피부과,0,1,1,1,1
a241664f-f03e-11ef-aaa7-010101010000,내과,1,82,82,86,121
a2418d61-f03e-11ef-b902-010101010000,안과,0,1,1,1,1
a242028d-f03e-11ef-813e-010101010000,내과,1,4,4,5,4
a243895d-f03e-11ef-9d0d-010101010000,내과,0,70,63,95,112
a2450ffd-f03e-11ef-82dc-010101010000,피부과,1,1,1,4,5
a2458541-f03e-11ef-a55c-010101010000,피부과,1,2,2,2,2
a2458542-f03e-11ef-9bc9-010101010000,내과,1,2,2,2,3
a246598b-f03e-11ef-a365-010101010000,내과,0,94,100,71,59
a2471cd6-f03e-11ef-9705-010101010000,외과,0,1,1,1,1
a2476af2-f03e-11ef-bb02-010101010000,내과,1,636,590,765,995
a2487c75-f03e-11ef-93d2-010101010000,내과,1,3,3,1,3
a2487c76-f03e-11ef-80a6-010101010000,내과,0,1,1,1,1
a2493fb6-f03e-11ef-9629-010101010000,외과,1,22,23,23,27
a249b4e6-f03e-11ef-b1e5-010101010000,피부과,1,1,1,1,1
a24a512c-f03e-11ef-9bd6-010101010000,외과,0,13,9,11,12
a24a512d-f03e-11ef-b05f-010101010000,피부과,0,3,2,3,3
a24b3b90-f03e-11ef-974a-010101010000,외과,1,1,1,1,1
a24bfeef-f03e-11ef-8b4a-010101010000,피부과,0,101,101,95,102
a24c740a-f03e-11ef-b555-010101010000,내과,0,1,1,1,1
a24ce939-f03e-11ef-b5d5-010101010000,외과,0,1,1,1,1
a24d1049-f03e-11ef-85e8-010101010000,내과,0,80,88,91,98
a24ebdfa-f03e-11ef-a3e8-010101010000,외과,1,1,2,1,2
a24fb52f-f03e-11ef-82f1-010101010000,안과,0,1,1,1,1
a24fdc3e-f03e-11ef-a53f-010101010000,내과,1,1,1,1,1
a250034f-f03e-11ef-acdb-010101010000,내과,0,1,1,1,1
a250edb4-f03e-11ef-b88b-010101010000,안과,1,5,6,4,5
a25189f0-f03e-11ef-a62d-010101010000,내과,1,33,37,51,35
a252744e-f03e-11ef-aa4b-010101010000,내과,0,1,1,1,1
a2529b81-f03e-11ef-b819-010101010000,내과,0,2,2,1,4
a252e99e-f03e-11ef-ae79-010101010000,외과,0,13,12,10,10
a254d205-f03e-11ef-87f3-010101010000,내과,1,2,2,2,2
a2556e6e-f03e-11ef-ac65-010101010000,치과,0,1,1,1,1
a2556e6f-f03e-11ef-9312-010101010000,외과,1,5,5,6,8
a2560aac-f03e-11ef-95c0-010101010000,치과,0,3,3,3,3
a25631c5-f03e-11ef-9dbf-010101010000,피부과,1,18,39,47,27
a2567fdb-f03e-11ef-8bde-010101010000,내과,1,179,182,167,216
a2571c18-f03e-11ef-ad63-010101010000,내과,0,42,42,45,37
a257914b-f03e-11ef-a233-010101010000,피부과,0,1,1,1,1
a258067c-f03e-11ef-ba0f-010101010000,안과,1,4,4,4,4
a25a0249-f03e-11ef-8286-010101010000,외과,0,1,1,1,1
a25a9e89-f03e-11ef-9c4a-010101010000,내과,0,171,147,135,185
a25b13ba-f03e-11ef-b5cd-010101010000,내과,1,201,203,172,218
a25b61db-f03e-11ef-92c3-010101010000,내과,0,1,1,1,1
a25bd70b-f03e-11ef-8e59-010101010000,내과,0,3,4,4,3
a25bfe1b-f03e-11ef-830e-010101010000,피부과,1,16,18,18,26
a25bfe1c-f03e-11ef-8108-010101010000,외과,0,2,2,1,1
a25d0f8e-f03e-11ef-b5df-010101010000,외과,0,1,1,1,1
a25e6f19-f03e-11ef-ac91-010101010000,내과,1,142,173,208,158
a260e01a-f03e-11ef-84bb-010101010000,내과,0,4,4,5,6
a2612e3d-f03e-11ef-ba46-010101010000,치과,0,166,162,201,154
a26218bd-f03e-11ef-9007-010101010000,외과,1,34,38,39,47
a2628df2-f03e-11ef-93cc-010101010000,내과,0,2,2,2,2
a262b4fd-f03e-11ef-b11b-010101010000,내과,0,1,1,1,1
a263031d-f03e-11ef-831c-010101010000,내과,0,2,2,2,2
a2644f6c-f03e-11ef-a925-010101010000,외과,0,3,3,5,6
a26587e9-f03e-11ef-a64e-010101010000,내과,0,25,33,36,35
a2662429-f03e-11ef-a20c-010101010000,내과,0,1,1,1,1
a2669959-f03e-11ef-9e12-010101010000,치과,0,2,4,4,3
a2670e93-f03e-11ef-8d1d-010101010000,피부과,0,1,1,3,3
a2681ffa-f03e-11ef-a165-010101010000,외과,0,1,1,1,1
a269316b-f03e-11ef-96c1-010101010000,내과,0,176,170,206,208
a269a69c-f03e-11ef-a9ae-010101010000,외과,0,1,1,1,1
a26a69eb-f03e-11ef-97e4-010101010000,외과,1,6,4,4,3
a26c3eb4-f03e-11ef-9b09-010101010000,내과,1,2,2,2,2
a26c65bc-f03e-11ef-96c6-010101010000,내과,0,89,88,71,98
a26d501e-f03e-11ef-b4d1-010101010000,외과,0,1,1,1,1
a26dec5f-f03e-11ef-8da3-010101010000,내과,0,1,1,1,3
a26e136e-f03e-11ef-8538-010101010000,피부과,0,1,1,1,1
a26e136f-f03e-11ef-9d7d-010101010000,외과,1,9,7,8,10
a26fe82a-f03e-11ef-9e8c-010101010000,외과,0,1,1,1,1
a2716ef5-f03e-11ef-a48b-010101010000,내과,1,10,11,12,13
a271bd15-f03e-11ef-8633-010101010000,피부과,1,33,35,29,20
a271e425-f03e-11ef-9be1-010101010000,안과,0,1,1,1,1
a272f596-f03e-11ef-af94-010101010000,외과,1,1,1,1,1
a274de31-f03e-11ef-8e97-010101010000,내과,1,1,1,2,2
a277010d-f03e-11ef-950d-010101010000,외과,0,2,2,2,2
a27a0e56-f03e-11ef-8828-010101010000,외과,0,1,1,1,1
a27a0e57-f03e-11ef-ba0b-010101010000,외과,0,20,26,28,36
a27a356a-f03e-11ef-838c-010101010000,외과,0,1,1,1,1
a27a8382-f03e-11ef-84f0-010101010000,내과,1,5,3,2,3
a27ad19f-f03e-11ef-b3c0-010101010000,내과,0,37,40,28,26
a27af8b2-f03e-11ef-83b4-010101010000,내과,1,1,1,1,1
a27b46f0-f03e-11ef-a88e-010101010000,내과,1,3,3,5,5
a27b46f1-f03e-11ef-948c-010101010000,내과,0,1,1,1,1
a27bbc04-f03e-11ef-9925-010101010000,안과,0,1,1,1,1
a27c3138-f03e-11ef-9d2b-010101010000,외과,1,46,51,49,45
a27ccd6e-f03e-11ef-9791-010101010000,내과,1,1,1,1,1
a27fdab0-f03e-11ef-b8ba-010101010000,내과,1,92,125,108,106
a2804fe2-f03e-11ef-8f52-010101010000,내과,1,7,8,4,6
a28363d6-f03e-11ef-8d27-010101010000,내과,0,1,1,1,1
a283b1fd-f03e-11ef-bd41-010101010000,외과,0,1,1,1,1
a283d903-f03e-11ef-896f-010101010000,내과,0,1,1,1,1
a2847578-f03e-11ef-a5f1-010101010000,피부과,0,136,128,155,233
a28586be-f03e-11ef-8300-010101010000,내과,0,10,9,7,7
a2870d5c-f03e-11ef-902a-010101010000,내과,1,2,2,3,3
a2881ee7-f03e-11ef-b401-010101010000,안과,0,21,27,17,14
a2881ee8-f03e-11ef-a72d-010101010000,외과,0,5,5,8,5
a28845e8-f03e-11ef-90fb-010101010000,외과,1,16,14,16,16
a28893fd-f03e-11ef-836c-010101010000,피부과,0,1,1,1,1
a288bb0e-f03e-11ef-960e-010101010000,안과,0,6,5,6,5
a288e222-f03e-11ef-84e2-010101010000,내과,1,2,2,2,2
a289303b-f03e-11ef-b70d-010101010000,내과,1,1,1,1,1
a289f390-f03e-11ef-9354-010101010000,피부과,0,1,1,1,1
a28a8fd3-f03e-11ef-ab9b-010101010000,외과,1,2,2,2,2
a28c166a-f03e-11ef-9de7-010101010000,외과,0,2,2,2,2
a28c3d7e-f03e-11ef-8f62-010101010000,외과,1,4,5,5,4
a28cd9bf-f03e-11ef-b682-010101010000,내과,0,1,1,1,1
a28deb2e-f03e-11ef-8467-010101010000,외과,1,332,422,442,255
a28e394f-f03e-11ef-b948-010101010000,외과,1,3,4,2,3
a28ed58d-f03e-11ef-900c-010101010000,외과,0,2,2,2,3
a28fc017-f03e-11ef-88a5-010101010000,외과,0,1,1,1,1
a2905c55-f03e-11ef-afbf-010101010000,내과,1,1,1,1,2
a294dd09-f03e-11ef-9131-010101010000,외과,0,1,1,1,1
a2957948-f03e-11ef-8fbd-010101010000,내과,1,3,4,3,2
a2961584-f03e-11ef-91f9-010101010000,외과,0,1,1,1,1
a2968ab8-f03e-11ef-ac2d-010101010000,내과,1,1,1,1,1
a2968ab9-f03e-11ef-92cb-010101010000,내과,0,6,3,5,6
a296ffe6-f03e-11ef-9adf-010101010000,내과,1,8,8,11,10
a296ffe7-f03e-11ef-8c09-010101010000,외과,0,157,167,188,168
a29726f7-f03e-11ef-b5cb-010101010000,외과,0,1,1,1,1
a2974e0d-f03e-11ef-b510-010101010000,내과,0,222,268,262,256
a2981157-f03e-11ef-825f-010101010000,내과,1,1,1,1,1
a2985f79-f03e-11ef-ab23-010101010000,피부과,1,1,1,1,1
a2988685-f03e-11ef-9fda-010101010000,내과,0,26,26,43,18
a298ad95-f03e-11ef-a9fa-010101010000,내과,0,3,3,3,3
a29970e8-f03e-11ef-80ed-010101010000,외과,0,1,1,1,1
a29af787-f03e-11ef-a581-010101010000,내과,0,1,1,1,1
a29b6cba-f03e-11ef-8fb0-010101010000,외과,0,1,1,1,1
a29c08f7-f03e-11ef-9d56-010101010000,내과,0,1,1,1,1
a29dddb7-f03e-11ef-b3c8-010101010000,내과,0,1,1,1,1
a29e04c6-f03e-11ef-ad1d-010101010000,내과,0,6,5,5,5
a29e04c7-f03e-11ef-9eec-010101010000,내과,1,22,31,36,21
a29e52e5-f03e-11ef-b464-010101010000,피부과,1,1,1,1,1
a29e79f7-f03e-11ef-a2b6-010101010000,내과,0,1,1,1,1
a29f3d74-f03e-11ef-b5bc-010101010000,내과,0,2,3,4,3
a2a000c4-f03e-11ef-bcea-010101010000,내과,0,1,1,1,1
a2a027d0-f03e-11ef-a402-010101010000,치과,1,3,3,3,3
a2a0c410-f03e-11ef-b990-010101010000,내과,0,329,334,331,354
a2a25e90-f03e-11ef-83ed-010101010000,내과,0,1,1,1,1
a2a348f1-f03e-11ef-875f-010101010000,내과,0,1,1,1,1
a2a4816c-f03e-11ef-99d9-010101010000,외과,0,4,6,6,8
a2a4816d-f03e-11ef-a525-010101010000,치과,1,1326,1774,2283,2219
a2a65630-f03e-11ef-be8f-010101010000,피부과,0,1,1,1,1
a2a7408d-f03e-11ef-8181-010101010000,내과,0,1,1,1,1
a2a7679d-f03e-11ef-acc3-010101010000,안과,0,1,1,1,1
a2a78eae-f03e-11ef-8f6c-010101010000,내과,0,13,12,16,23
a2a8c72e-f03e-11ef-b0f8-010101010000,안과,0,4,3,4,4
a2a9154e-f03e-11ef-a968-010101010000,피부과,0,1,1,1,1
a2a98a81-f03e-11ef-a119-010101010000,외과,1,769,823,758,774
a2aa26c2-f03e-11ef-a0dc-010101010000,안과,0,1,1,1,1
a2aa9bec-f03e-11ef-b450-010101010000,내과,0,1,1,1,1
a2ab111d-f03e-11ef-808d-010101010000,외과,0,1,1,1,1
a2ab382d-f03e-11ef-9d2b-010101010000,내과,0,1,1,1,1
a2abad5d-f03e-11ef-80b5-010101010000,외과,1,1,1,1,1
a2ad33fc-f03e-11ef-8d25-010101010000,내과,0,1,1,1,1
a2ad5b0e-f03e-11ef-a989-010101010000,내과,0,382,379,475,481
a2adf74e-f03e-11ef-9973-010101010000,내과,1,1,1,1,1
a2af7e17-f03e-11ef-88eb-010101010000,피부과,1,1,1,1,1
a2afcc35-f03e-11ef-b379-010101010000,내과,1,1,1,1,1
a2b098a0-f03e-11ef-8582-010101010000,내과,0,6,8,10,7
a2b15bea-f03e-11ef-9573-010101010000,내과,0,1,1,1,1
a2b1d11c-f03e-11ef-8d15-010101010000,피부과,0,4,3,3,4
a2b1f82f-f03e-11ef-a228-010101010000,내과,0,2,1,1,1
a2b24644-f03e-11ef-ae7f-010101010000,내과,0,1,1,1,1
a2b2bb77-f03e-11ef-af8a-010101010000,내과,1,47,56,73,62
a2b44213-f03e-11ef-be40-010101010000,내과,0,1,1,1,1
a2b4b747-f03e-11ef-a773-010101010000,내과,0,1,1,1,1
a2b79d7a-f03e-11ef-9c1f-010101010000,내과,0,1,1,1,1
a2b79d7b-f03e-11ef-950c-010101010000,내과,0,30,19,30,41
a2b812ad-f03e-11ef-8fc2-010101010000,외과,0,9,9,10,12
a2b8fd06-f03e-11ef-95ed-010101010000,피부과,1,1,1,1,1
a2b94b29-f03e-11ef-bf72-010101010000,외과,0,1,1,1,1
a2b9c057-f03e-11ef-a190-010101010000,외과,1,3,4,4,4
a2ba83ab-f03e-11ef-8950-010101010000,내과,0,3,3,3,1
a2baaab9-f03e-11ef-b879-010101010000,외과,0,1,1,1,1
a2baaaba-f03e-11ef-b02e-010101010000,피부과,0,5,6,14,11
a2bca688-f03e-11ef-82ef-010101010000,내과,0,4,5,6,2
a2bd9113-f03e-11ef-97dc-010101010000,내과,0,1,1,1,1
a2be2d52-f03e-11ef-be47-010101010000,외과,0,1,1,1,1
a2be545f-f03e-11ef-afc5-010101010000,내과,0,3,3,4,4
a2be7b74-f03e-11ef-bea4-010101010000,치과,0,2,2,2,2
a2bf65d6-f03e-11ef-9ac9-010101010000,내과,0,1,1,1,1
a2c015ee-f03e-11ef-bf1b-010101010000,내과,0,453,460,754,830
a2c0640a-f03e-11ef-a4c1-010101010000,외과,0,2,4,6,7
a2c1757d-f03e-11ef-8325-010101010000,치과,0,2,1,2,1
a2c1c39c-f03e-11ef-afbc-010101010000,외과,0,5,5,5,5
a2c211ba-f03e-11ef-9001-010101010000,내과,0,1,1,1,1
a2c238cd-f03e-11ef-8044-010101010000,내과,1,166,216,167,185
a2c2ae00-f03e-11ef-953f-010101010000,치과,1,1,1,1,1
a2c3bf65-f03e-11ef-8bbf-010101010000,치과,1,1,1,1,1
a2c4a9cb-f03e-11ef-b498-010101010000,외과,1,32,31,40,41
a2c54613-f03e-11ef-86bd-010101010000,내과,1,1,1,1,1
a2c5942b-f03e-11ef-9140-010101010000,치과,0,1,1,1,1
a2c5e24d-f03e-11ef-abe5-010101010000,내과,0,1,1,1,1
a2c6f3c4-f03e-11ef-89ec-010101010000,내과,1,6,5,3,7
a2c7b70c-f03e-11ef-8fad-010101010000,내과,1,1,1,1,1
a2c85349-f03e-11ef-bf00-010101010000,피부과,1,10,12,16,16
a2c964c0-f03e-11ef-9c88-010101010000,내과,0,1,1,1,1
a2c9b2de-f03e-11ef-ad54-010101010000,내과,0,1,1,1,1
a2cac43b-f03e-11ef-b7da-010101010000,내과,0,1,1,1,1
a2cb87a0-f03e-11ef-a0bf-010101010000,내과,0,1,1,1,1
a2cbaeb7-f03e-11ef-8721-010101010000,내과,0,4,5,5,3
a2cbfccc-f03e-11ef-b9aa-010101010000,치과,1,1,1,1,1
a2cc23e7-f03e-11ef-a37f-010101010000,외과,0,1,1,1,1
a2cd9de3-f03e-11ef-9a5d-010101010000,안과,0,7,13,11,5
a2ce6130-f03e-11ef-9d4e-010101010000,내과,0,1,1,1,1
a2cf867c-f03e-11ef-811d-010101010000,내과,0,18,18,11,15
a2d022c0-f03e-11ef-85c9-010101010000,외과,0,1,1,1,1
a2d097f0-f03e-11ef-96ff-010101010000,안과,0,1,1,1,1
a2d10d1a-f03e-11ef-9976-010101010000,내과,1,2,1,1,1
a2d15b3e-f03e-11ef-8ef3-010101010000,외과,1,42,49,32,27
a2d245a0-f03e-11ef-adab-010101010000,내과,0,1,1,1,1
a2d26cac-f03e-11ef-9179-010101010000,외과,0,1,1,1,1
a2d2e1da-f03e-11ef-b52b-010101010000,내과,1,8,12,10,5
a2d4b69d-f03e-11ef-a2fe-010101010000,외과,0,4,4,4,4
a2d504be-f03e-11ef-8f9b-010101010000,내과,0,1,1,1,1
a2d5c80f-f03e-11ef-ba0e-010101010000,외과,0,2,2,2,3
a2d6162e-f03e-11ef-9d5a-010101010000,외과,1,1,1,1,1
a2d727a1-f03e-11ef-95a5-010101010000,외과,1,1,1,1,1
a2d9718e-f03e-11ef-aeae-010101010000,내과,1,1,1,1,1
a2d9bfad-f03e-11ef-95db-010101010000,피부과,0,1,1,1,1
a2db9473-f03e-11ef-98d0-010101010000,외과,1,1,1,1,1
a2dc30d2-f03e-11ef-86cd-010101010000,안과,0,1,1,1,1
a2dc7ef7-f03e-11ef-baa5-010101010000,외과,1,36,23,41,35
a2dd6957-f03e-11ef-8029-010101010000,내과,1,12,13,11,15
a2ddb776-f03e-11ef-a1dc-010101010000,내과,0,1,1,1,1
a2de8ea1-f03e-11ef-a8e7-010101010000,내과,0,18,14,9,11
a2df03cf-f03e-11ef-ae21-010101010000,내과,0,2,2,2,2
a2e03c4e-f03e-11ef-a493-010101010000,외과,1,6,7,7,6
a2e19bde-f03e-11ef-a369-010101010000,내과,0,2,3,2,3
a2e1e9ff-f03e-11ef-8b65-010101010000,내과,0,1,1,1,1
a2e2110c-f03e-11ef-a85e-010101010000,내과,1,6,6,7,3
a2e2381c-f03e-11ef-8978-010101010000,내과,0,11,12,10,13
a2e2863e-f03e-11ef-9bea-010101010000,내과,0,4,4,5,5
